,id,first_name,last_name,address_line_1,address_line_2,address_city,address_state,address_zipcode,gender,marital_status,us_citizen,dob,survey_id,last_4_social,occupation,annual_income,net_worth,pilot_flag,scuba_flag,auto_racing_flag,recreational_climbing_flag,felony_flag,dui_flag,suspended_license_flag
600,600,Evelyn,Harris,2008 Aberdeen Drive,,Crofton,MD,21114,1,Single,1,1999-09-07,S50c2e82ddd50600,7685,Economist,101330,202660,1,0,0,0,0,0,1
601,601,Nina,Moreno,415 Lullwater Drive,,Panama City Beach,FL,32413,1,Married,1,1961-06-12,S50c2e82ddd50601,5085,Consultant,88251,88251,1,1,1,1,1,0,0
602,602,Ann,Gregory,625 West Main Street,,Moore,OK,73160,1,Divorced,0,1940-10-02,S50c2e82ddd50602,0370,Controller,135444,0,1,1,0,0,0,0,1
603,603,Perry,Sloan,1939 Greenwood Street,,Savannah,GA,31404,0,Married,0,1952-10-15,S50c2e82ddd50603,2878,Director,117247,117247,0,1,0,1,0,0,1
604,604,Steven,Crawford,1842 West Park Place,,Oklahoma City,OK,73106,1,Divorced,1,1999-09-03,S50c2e82ddd50604,5843,Officer,53153,159459,0,1,0,1,1,1,0
605,605,Judy,Whaley,10367 West 55th Place,#103,Arvada,CO,80002,0,Widowed,0,1993-12-11,S50c2e82ddd50605,0621,Leader,128128,256256,0,1,1,0,1,0,1
606,606,James,Tuttle,24020 Reese Road,,Anchorage,AK,99567,1,Married,0,1992-01-21,S50c2e82ddd50606,7713,Supervisor,81890,163780,1,1,0,1,1,1,1
607,607,Andrew,Menefee,2750 Gilmore Lane,##C304,Oroville,CA,95966,0,Married,0,1968-06-28,S50c2e82ddd50607,7610,Researcher,20934,83736,0,0,1,1,1,1,1
608,608,Scott,Toan,1311 Durrett Lane,,Louisville,KY,40213,0,Single,0,1973-12-03,S50c2e82ddd50608,3785,Executive,143620,718100,0,1,1,0,0,1,1
609,609,Travis,White,1745 T Street Southeast,,Washington,DC,20020,1,Married,0,1950-02-16,S50c2e82ddd50609,7881,Analyst,38567,77134,1,1,1,0,0,0,0
610,610,Rodney,Jacobs,200 West Center Street,A,Manchester,CT,06040,0,Widowed,1,1996-05-26,S50c2e82ddd50610,8169,Counsel,127711,0,1,1,0,1,1,1,0
611,611,Tracy,Walser,5385 Iris Street,,Arvada,CO,80002,1,Divorced,1,1967-12-21,S50c2e82ddd50611,3348,Estimator,184847,369694,0,0,0,0,0,0,1
612,612,Denise,Soileau,6617 North 59th Avenue,,Glendale,AZ,85301,1,Single,1,1991-04-25,S50c2e82ddd50612,6235,Consultant,178492,0,1,1,1,0,1,1,1
613,613,Linda,Speed,74 Bradford Road,,Watertown,MA,02472,0,Married,1,1972-11-16,S50c2e82ddd50613,8598,Appraiser,180705,180705,0,0,1,1,0,1,1
614,614,Joseph,Citron,51 Edgar Road,,Scituate,MA,02066,0,Married,1,1993-06-12,S50c2e82ddd50614,9864,Engineer,147265,294530,1,0,1,1,1,1,0
615,615,Myrna,Nock,721 Vermont 5A,,Westmore,VT,05860,1,Single,1,1968-03-04,S50c2e82ddd50615,7492,Manager,84527,0,1,1,0,0,0,1,0
616,616,Jerry,Carey,7030 Cotton Blossom Lane,,Montgomery,AL,36117,1,Married,1,1976-12-22,S50c2e82ddd50616,0850,Executive,106787,106787,0,0,0,0,0,1,1
617,617,Jose,Whitemore,17623 Norma Lane,,Fountain,FL,32438,1,Divorced,1,1983-06-19,S50c2e82ddd50617,4437,Leader,167717,670868,0,1,1,0,1,0,0
618,618,Evelyn,Bradshaw,4300 Soquel Drive,##71,Soquel,CA,95073,1,Widowed,0,1943-04-11,S50c2e82ddd50618,7874,Agent,175519,351038,1,0,1,0,0,1,0
619,619,Stephanie,Curry,2064 West Columbia Way,,Hanford,CA,93230,0,Separated,1,1941-06-08,S50c2e82ddd50619,3715,Manager,80726,80726,0,1,1,0,1,0,0
620,620,Inez,Swain,12546 West Montebello Avenue,,Litchfield Park,AZ,85340,0,Widowed,0,1955-02-16,S50c2e82ddd50620,7124,Leader,74371,74371,0,1,0,1,1,1,1
621,621,Jeffrey,Lasiter,5 Yerxa Road,#2,Cambridge,MA,02140,0,Separated,1,1966-12-05,S50c2e82ddd50621,2689,Architect,174425,697700,1,0,1,1,1,0,1
622,622,Laura,Gustafson,316 20th Street Northeast,,Washington,DC,20002,0,Married,1,1941-10-02,S50c2e82ddd50622,1639,Leader,98299,294897,1,1,0,1,0,1,0
623,623,John,Connor,30451 Servilla Place,,Castaic,CA,91384,0,Single,1,1955-08-11,S50c2e82ddd50623,3888,Economist,159641,798205,1,0,1,1,1,1,1
624,624,Arlene,Fuller,325 Autumn Street,,Manchester,CT,06040,1,Separated,1,1959-08-07,S50c2e82ddd50624,9100,Supervisor,169967,849835,0,1,0,0,0,1,1
625,625,Robert,Amundson,841 Whittier Hill Road,,,VT,05647,1,Separated,1,1997-11-23,S50c2e82ddd50625,4378,Coordinator,51988,155964,0,1,1,0,1,1,0
626,626,Thomas,Robinson,49548 Road 200,,O'Neals,CA,93645,0,Widowed,0,1965-01-10,S50c2e82ddd50626,4293,Appraiser,172909,0,0,0,0,0,0,1,0
627,627,David,Sill,5929 West Via Montoya Drive,,Glendale,AZ,85310,0,Single,1,1976-07-13,S50c2e82ddd50627,2894,Supervisor,32031,64062,1,1,1,0,0,1,1
628,628,Michael,Martin,918 Cheryl Ann Circle,,Hayward,CA,94544,1,Divorced,0,1943-03-09,S50c2e82ddd50628,1063,Agent,163992,327984,0,1,1,0,1,0,1
629,629,Douglas,Whitt,75 Calfoster Drive,,Wolcott,VT,05680,1,Married,0,1980-09-07,S50c2e82ddd50629,4269,Underwriter,45076,180304,0,1,0,0,0,0,1
630,630,Mattie,Moore,1523 South 9th Street,,Louisville,KY,40208,0,Separated,1,1979-04-04,S50c2e82ddd50630,6157,Appraiser,117784,471136,0,1,0,0,0,0,0
631,631,Jacqueline,Mettler,9805 South Youngs Lane,,Oklahoma City,OK,73159,0,Married,1,1989-10-25,S50c2e82ddd50631,9027,Controller,161922,647688,0,0,0,0,1,1,1
632,632,Pamela,Kane,8125 Glynnwood Drive,,Montgomery,AL,36117,1,Divorced,0,1999-01-15,S50c2e82ddd50632,1500,Administrator,114323,342969,1,0,0,1,1,1,1
633,633,Michael,Smith,5680 Eddins Road,,Montgomery,AL,36117,0,Widowed,1,1949-05-11,S50c2e82ddd50633,0716,Professional,117958,471832,1,0,1,0,1,1,1
634,634,Vincent,Wolff,376 North Williams Drive,,Fayetteville,AR,72701,1,Separated,1,1954-02-14,S50c2e82ddd50634,5361,Supervisor,75958,303832,1,0,1,1,1,1,1
635,635,Misty,Burke,516 Southwest 60th Terrace,,Oklahoma City,OK,73139,0,Single,1,1976-10-02,S50c2e82ddd50635,7007,Economist,129870,259740,1,0,1,0,1,0,0
636,636,Judith,Beach,55 Sunrise Avenue,,Moretown,VT,05660,0,Separated,1,1959-12-09,S50c2e82ddd50636,6317,Appraiser,29851,89553,0,1,1,1,1,0,0
637,637,William,Seedorff,1983 Reidsville Street,,Annapolis,MD,21401,1,Single,0,1946-06-12,S50c2e82ddd50637,8845,Counsel,155273,310546,0,0,0,0,0,1,1
638,638,Jimmy,Lebrun,6022 West Alice Avenue,#3,Glendale,AZ,85302,1,Married,1,1943-01-04,S50c2e82ddd50638,5512,Professional,158659,0,0,0,1,0,0,0,1
639,639,John,Whittemore,270 Chrissy's Court,,,VT,05443,1,Married,0,1971-07-22,S50c2e82ddd50639,9921,Surveyor,93943,0,1,0,0,0,1,0,0
640,640,Larry,Henderson,2902 North Gregg Avenue,#9,Fayetteville,AR,72703,0,Married,1,1950-11-25,S50c2e82ddd50640,2116,Administrator,85460,341840,1,1,1,1,0,0,0
641,641,Lois,Burger,4300 Soquel Drive,##71,Soquel,CA,95073,1,Divorced,1,1953-04-18,S50c2e82ddd50641,5133,Agent,89758,359032,1,0,0,1,0,1,0
642,642,Audrey,Martin,8157 East Beach Drive Northwest,,Washington,DC,20012,1,Divorced,1,1977-10-19,S50c2e82ddd50642,0564,Underwriter,49165,98330,1,0,0,0,1,1,0
643,643,Elinore,Vanwart,2115 Honeysuckle Drive,,Panama City,FL,32404,0,Married,0,1951-06-22,S50c2e82ddd50643,9969,Engineer,102848,0,0,1,0,1,0,1,0
644,644,Martha,Jones,441 Merritt Avenue,,Oakland,CA,94610,0,Married,0,1947-02-05,S50c2e82ddd50644,2064,Researcher,182967,182967,1,1,0,1,0,0,1
645,645,Dorothy,Keogh,201 East 16th Avenue,#APT 000420,Anchorage,AK,99501,1,Single,0,1985-11-08,S50c2e82ddd50645,1350,Receptionist,164483,822415,1,1,0,1,1,0,1
646,646,Steven,Wilbon,509 Sea Breeze Drive,,Panama City Beach,FL,32413,0,Single,1,1961-11-15,S50c2e82ddd50646,6939,Operator,196235,588705,0,0,0,1,0,0,0
647,647,Frances,Hickson,17615 Center Drive,,Fountain,FL,32438,0,Separated,0,1959-04-17,S50c2e82ddd50647,6587,Researcher,63010,315050,1,0,1,0,1,0,0
648,648,Cornelia,Jordan,3600 Pennsylvania Avenue,#APT 6,Fremont,CA,94536,0,Widowed,0,1988-12-23,S50c2e82ddd50648,2842,Executive,188109,564327,1,1,1,0,0,0,1
649,649,Robert,Hernandez,743 East 9th Avenue,#STE 000200,Anchorage,AK,99501,0,Divorced,1,1964-08-28,S50c2e82ddd50649,7596,Director,124457,124457,0,0,0,0,1,1,0
650,650,Kimberly,Klein,6514 West Golden Lane,,Glendale,AZ,85302,0,Single,1,2000-12-25,S50c2e82ddd50650,3090,Administrator,128601,128601,0,0,0,1,1,1,0
651,651,Patricia,Salinas,903 Mallard Creek Road,,Saint Matthews,KY,40207,1,Single,0,1996-01-03,S50c2e82ddd50651,9157,Operator,80835,161670,1,0,1,0,0,1,0
652,652,Donna,Gonzales,7968 Newman Street,,Arvada,CO,80005,1,Separated,0,1992-01-04,S50c2e82ddd50652,0673,Executive,51754,258770,0,1,0,0,0,1,0
653,653,Robert,Quirk,25 Morton Street,#216,Quincy,MA,02169,1,Separated,1,1953-04-13,S50c2e82ddd50653,7862,Controller,165514,165514,1,0,1,0,0,0,1
654,654,Richard,Kelly,13501 Vasili Drive,,Anchorage,AK,99577,0,Widowed,1,1987-11-07,S50c2e82ddd50654,4249,Architect,25452,50904,1,1,1,0,1,0,0
655,655,Jeanette,Willet,30 Tanner Street,,Manchester,CT,06042,0,Single,0,1993-01-10,S50c2e82ddd50655,4884,Leader,192567,0,1,1,0,0,1,0,0
656,656,Julissa,Stillwell,1452 55th Avenue,B,Oakland,CA,94621,1,Divorced,0,1957-05-27,S50c2e82ddd50656,8068,Superintendent,113933,341799,1,1,1,1,1,0,1
657,657,Frederick,Marroquin,26 Greenbriar Drive,,Savannah,GA,31419,0,Married,1,1980-06-02,S50c2e82ddd50657,0616,Officer,169650,508950,1,1,1,0,1,0,0
658,658,Gary,Lambert,14006 Coffee Bluff Road,,Savannah,GA,31419,0,Separated,0,1975-04-05,S50c2e82ddd50658,4264,Consultant,105573,105573,1,0,1,0,1,0,0
659,659,Daniel,Lowe,15510 Champion Lakes Place,,Louisville,KY,40245,1,Separated,1,1946-02-07,S50c2e82ddd50659,3541,Messenger,46418,232090,1,0,1,0,1,0,0
660,660,William,Neilan,57 Birdie Lane,,Tewksbury,MA,01876,1,Separated,1,1965-02-09,S50c2e82ddd50660,6193,Appraiser,98761,395044,0,0,1,1,1,1,0
661,661,Jasmin,Reeves,2505 Shadow Lane,,Nashville,TN,37216,0,Married,0,1962-03-21,S50c2e82ddd50661,8992,Estimator,90598,0,0,0,0,0,1,1,1
662,662,Johnny,Carpenter,89 Plaistow Road,,Haverhill,MA,01830,0,Single,1,1975-03-09,S50c2e82ddd50662,5888,Agent,159650,0,1,1,0,1,1,0,0
663,663,Francis,Scott,32512 Christine Drive,,Union City,CA,94587,1,Separated,0,1964-07-05,S50c2e82ddd50663,6265,Messenger,88310,264930,0,1,0,0,1,0,0
664,664,Frank,Mccarty,9036 Calico Court,,Hesperia,CA,92344,1,Widowed,0,1970-12-03,S50c2e82ddd50664,9766,Boss,97027,0,1,0,0,0,0,1,0
665,665,Christopher,Oliver,312 Shepherd Hills Drive,,Nashville,TN,37115,1,Single,0,1996-09-25,S50c2e82ddd50665,0312,Superintendent,107927,539635,0,0,1,0,0,0,1
666,666,Anthony,Leal,420 D Street Northwest,,Ardmore,OK,73401,0,Single,1,1961-03-22,S50c2e82ddd50666,9113,Researcher,133129,266258,0,0,1,1,1,0,0
667,667,Jimmy,Desimone,136 Acacia Drive,,Blue Lake,CA,95525,1,Separated,0,1989-05-20,S50c2e82ddd50667,1985,Surveyor,42989,128967,1,0,0,0,1,1,0
668,668,Bryan,Crews,182 Regency Circle,,Pooler,GA,31322,1,Divorced,0,1944-07-08,S50c2e82ddd50668,8148,Receptionist,102672,0,0,0,0,0,0,1,0
669,669,Jessica,Harlan,22219 Panama City Beach Parkway,,Panama City Beach,FL,32413,1,Single,0,1946-11-17,S50c2e82ddd50669,2824,Manager,23366,46732,1,1,0,1,0,0,1
670,670,Cristina,Fulton,3824 Rosewood Court,,Midwest City,OK,73110,1,Widowed,0,1963-06-13,S50c2e82ddd50670,4300,Agent,190377,380754,0,0,1,0,1,0,0
671,671,Beverly,Stovall,1745 T Street Southeast,,Washington,DC,20020,0,Single,0,1975-07-15,S50c2e82ddd50671,8737,Administrator,96506,0,1,0,0,1,1,0,0
672,672,Gretchen,Hughes,8101 Vaughn Road,,Montgomery,AL,36117,0,Married,1,1966-05-17,S50c2e82ddd50672,0761,Architect,147421,0,0,1,0,0,1,1,1
673,673,Catharine,Mueller,1841 Logan Street,,Anchorage,AK,99508,1,Separated,0,1943-06-01,S50c2e82ddd50673,3836,Boss,147294,589176,1,0,0,0,0,1,0
674,674,Nancy,Coyle,509 Franklin Street Northeast,,Washington,DC,20017,1,Separated,0,1975-03-28,S50c2e82ddd50674,9644,Administrator,156942,156942,0,1,1,0,1,0,0
675,675,Maria,Rollins,1753 Zion Road,#E33,Fayetteville,AR,72703,1,Widowed,0,1964-05-26,S50c2e82ddd50675,5135,Receptionist,184856,554568,0,0,0,0,0,1,0
676,676,Angela,Stewart,341 Oakland Street,,Manchester,CT,06042,0,Single,0,1973-01-04,S50c2e82ddd50676,4732,Analyst,184103,736412,1,1,0,0,1,0,0
677,677,Earl,Debonis,3138 Banneker Drive Northeast,,Washington,DC,20018,1,Widowed,1,1941-06-28,S50c2e82ddd50677,0673,Estimator,64866,64866,0,0,1,0,0,1,0
678,678,Peter,Standley,882 Plantation Way,,Montgomery,AL,36117,1,Divorced,1,1971-06-14,S50c2e82ddd50678,6416,President,139629,698145,1,0,1,1,0,0,0
679,679,Linda,Delosh,6407 West Monte Cristo Avenue,,Glendale,AZ,85306,0,Divorced,1,1951-11-24,S50c2e82ddd50679,4679,Professional,173291,173291,1,1,1,1,0,1,0
680,680,Anglea,Vollmar,43626 Bryant Street,,Fremont,CA,94539,1,Divorced,0,1950-11-21,S50c2e82ddd50680,8854,Coordinator,151267,605068,1,0,1,0,0,1,1
681,681,Lisa,Bell,10911 Torrington Road,,Louisville,KY,40272,1,Single,1,1969-11-22,S50c2e82ddd50681,4999,Messenger,93527,93527,0,0,1,1,1,1,1
682,682,Alicia,Backus,6506 North Lagoon Drive,,Panama City Beach,FL,32408,1,Single,0,1978-12-16,S50c2e82ddd50682,6754,Agent,173425,520275,1,0,0,0,1,0,0
683,683,Eleanor,Taylor,8213 Northwest 65th Place,,Oklahoma City,OK,73132,0,Separated,0,1949-07-08,S50c2e82ddd50683,6568,Surveyor,60499,181497,0,0,0,1,1,1,1
684,684,William,Lee,1100 West Bowen Boulevard,F,Fayetteville,AR,72703,1,Married,0,1978-02-16,S50c2e82ddd50684,2439,Executive,179051,716204,0,1,0,0,1,0,0
685,685,Rebeca,Burgin,10 Tel Road,,Woodford,VT,05201,0,Separated,0,1977-03-01,S50c2e82ddd50685,3449,Superintendent,98666,0,1,1,1,1,1,1,1
686,686,Dann,Talbert,722 Oak Grove Circle,,Severna Park,MD,21146,0,Separated,1,1957-08-04,S50c2e82ddd50686,8515,Messenger,94480,94480,0,1,0,1,1,0,1
687,687,Edward,Estes,826 Webster Street,,Hayward,CA,94544,1,Widowed,1,1970-10-09,S50c2e82ddd50687,0017,President,151370,302740,0,0,0,1,1,1,0
688,688,Edward,Jackson,80 Homestead Street,,Manchester,CT,06042,1,Divorced,0,1956-02-03,S50c2e82ddd50688,2542,Administrator,176953,353906,1,1,1,1,0,0,1
689,689,John,Haynes,1452 55th Avenue,B,Oakland,CA,94621,0,Married,0,1969-05-06,S50c2e82ddd50689,8218,Officer,189138,945690,1,1,0,1,1,0,1
690,690,Jessica,Cirillo,1701 18th Avenue South,,Nashville,TN,37212,0,Widowed,0,1950-03-16,S50c2e82ddd50690,6981,Specialist,130587,391761,1,1,0,0,0,1,1
691,691,Toby,Lewis,29 East Avenue,,Colchester,VT,05446,0,Separated,0,1965-03-13,S50c2e82ddd50691,5781,Architect,84557,169114,1,0,0,1,0,1,0
692,692,Beverly,Brown,47634 Kato Road,,Fremont,CA,94538,0,Single,0,1976-01-23,S50c2e82ddd50692,4821,Analyst,101736,0,0,0,1,1,1,1,1
693,693,Margaret,Flores,29 Lucian Street,,Manchester,CT,06040,1,Widowed,0,1986-07-22,S50c2e82ddd50693,9983,Engineer,136687,273374,1,0,1,1,1,1,1
694,694,Ruth,Ross,6522 Harlan Street,,Arvada,CO,80003,0,Married,1,1980-09-03,S50c2e82ddd50694,4594,Analyst,73727,0,1,0,0,0,1,1,1
695,695,Steven,Anderson,6221 West Wethersfield Road,,Glendale,AZ,85304,0,Widowed,0,1975-07-05,S50c2e82ddd50695,5452,Advisory,130518,522072,1,0,0,1,0,1,0
696,696,Karl,Lew,43626 Bryant Street,,Fremont,CA,94539,1,Married,1,1994-09-18,S50c2e82ddd50696,3096,Counsel,72882,364410,1,1,1,1,0,0,1
697,697,Matthew,Moulding,615 Long Hunter Court,,Nashville,TN,37217,0,Single,0,1995-03-26,S50c2e82ddd50697,0174,Messenger,48845,48845,0,1,0,0,1,0,1
698,698,Maud,Thammavongsa,82 East Foster Street,#2,Melrose,MA,02176,0,Separated,0,1955-03-13,S50c2e82ddd50698,0199,Professional,136049,680245,0,1,1,0,0,0,1
699,699,Marie,Keenum,5161 Jefferson Boulevard,#202,Louisville,KY,40219,1,Divorced,0,1983-01-22,S50c2e82ddd50699,9906,Economist,150095,300190,0,0,1,0,1,0,1
700,700,Mark,Contreras,5110 East Shoshone Avenue,,Orange,CA,92867,1,Divorced,1,1940-05-24,S50c2e82ddd50700,0218,President,135621,406863,0,0,0,0,1,1,0
701,701,Mary,Mcconnell,35 Pilot Knob Lane,#204,Telluride,CO,81435,0,Divorced,1,1982-11-05,S50c2e82ddd50701,1507,Professional,66372,199116,1,1,0,0,1,1,0
702,702,Martin,Orr,15254 North 52nd Avenue,,Glendale,AZ,85306,1,Single,1,1959-07-03,S50c2e82ddd50702,4551,Estimator,60298,180894,1,1,1,0,1,0,0
703,703,Judith,Goss,150 Somersby Boulevard,,Pooler,GA,31322,1,Single,0,1963-12-09,S50c2e82ddd50703,1984,Surveyor,32221,32221,1,1,0,1,1,0,1
704,704,Graham,Dismukes,7435 East Tulare Avenue,,Fresno,CA,93737,0,Married,0,1974-05-28,S50c2e82ddd50704,4536,Representative,195957,391914,0,0,1,0,1,0,0
705,705,Tina,Ferreira,3500 15th Street Northeast,,Washington,DC,20017,1,Widowed,1,1941-05-10,S50c2e82ddd50705,0725,Professional,192719,770876,0,0,0,1,0,1,1
706,706,John,Ferguson,73 Lower Main Street,,Morristown,VT,05661,1,Single,0,1964-07-10,S50c2e82ddd50706,7737,Partner,127905,127905,1,0,0,0,0,0,0
707,707,William,Sage,8133 Meadowgreen Place,,Louisville,KY,40299,0,Single,1,1976-06-02,S50c2e82ddd50707,3729,Researcher,89774,179548,1,0,1,0,0,1,1
708,708,Rebecca,Fry,5950 West Missouri Avenue,#148,Glendale,AZ,85301,1,Separated,1,1975-06-14,S50c2e82ddd50708,6084,Supervisor,86451,172902,1,0,0,1,0,0,0
709,709,Ed,Kimble,158 Euclid Avenue,,San Leandro,CA,94577,0,Widowed,0,1954-02-24,S50c2e82ddd50709,0694,President,59270,296350,0,0,0,1,1,0,1
710,710,Edna,Haines,2577 Rhode Island Avenue Northeast,,Washington,DC,20018,0,Married,1,1985-02-19,S50c2e82ddd50710,7346,Manager,105885,105885,1,1,0,0,0,0,0
711,711,Frankie,Clark,1040 West 27th Avenue,#APT 000401,Anchorage,AK,99503,1,Separated,1,1967-09-23,S50c2e82ddd50711,7278,Superintendent,166594,166594,1,1,1,1,1,1,1
712,712,Marilyn,Duplessis,13005 Mills Edge Court,,Louisville,KY,40272,0,Widowed,0,1979-01-01,S50c2e82ddd50712,8657,Director,64865,194595,0,0,0,1,1,1,0
713,713,April,Spina,1679 Frederick Michael Way,,Livermore,CA,94550,1,Widowed,1,1995-11-28,S50c2e82ddd50713,1714,Representative,197094,788376,0,1,0,0,0,1,0
714,714,Mina,Haugen,2747 68th Avenue,,Oakland,CA,94605,0,Married,1,1974-08-26,S50c2e82ddd50714,5891,Researcher,108146,324438,0,1,1,1,0,0,1
715,715,Juan,Smothers,622 Elaine Drive,,Nashville,TN,37211,1,Divorced,1,1995-08-15,S50c2e82ddd50715,6786,Broker,134648,269296,1,1,1,1,1,1,0
716,716,Adam,Adams,8001 West 71st Avenue,#23B,Arvada,CO,80004,0,Separated,0,1994-12-05,S50c2e82ddd50716,0418,Vice-president,39361,157444,1,0,1,0,0,1,0
717,717,Debra,Lindgren,1345 G Street Southeast,,Washington,DC,20003,0,Single,0,1998-02-26,S50c2e82ddd50717,0449,Appraiser,162236,162236,0,0,1,1,1,0,0
718,718,Edward,Olivares,10 Skyline Way,,Hartford,VT,05001,1,Widowed,1,1947-08-01,S50c2e82ddd50718,4080,Analyst,150561,752805,1,1,1,0,1,1,1
719,719,Michael,Wright,449 15th Street Northeast,,Washington,DC,20002,1,Married,0,1951-05-11,S50c2e82ddd50719,2987,Analyst,118067,0,0,0,0,1,0,1,1
720,720,John,Jackson,4876 Norris Road,,Fremont,CA,94536,0,Divorced,0,1981-01-05,S50c2e82ddd50720,8254,Architect,145457,145457,1,1,0,0,1,1,0
721,721,Frederick,Dugger,2809 Briarcliff Road,,Panama City,FL,32405,0,Separated,0,1957-01-04,S50c2e82ddd50721,8043,Agent,121125,484500,1,1,0,1,0,0,1
722,722,Patricia,Kerr,6385 Oak Street,#101,Arvada,CO,80004,0,Single,0,1982-05-08,S50c2e82ddd50722,7978,Coordinator,179509,179509,1,1,1,1,0,1,0
723,723,Oscar,Hernandez,19 Keyes Drive,#12,Peabody,MA,01960,1,Married,1,1995-09-11,S50c2e82ddd50723,7848,Estimator,166287,166287,1,1,1,1,1,0,0
724,724,George,Davis,2375 South School Avenue,#5,Fayetteville,AR,72701,1,Widowed,1,1996-08-06,S50c2e82ddd50724,7020,Coordinator,138286,691430,1,0,1,1,0,1,1
725,725,Arlene,Brame,6718 Keithley Road,,Panama City,FL,32404,0,Married,1,1986-07-11,S50c2e82ddd50725,4950,Researcher,24447,0,1,0,1,1,0,1,1
726,726,Andrew,Culver,1216 West Hill Street,M,Louisville,KY,40210,1,Widowed,0,1955-03-18,S50c2e82ddd50726,8115,Boss,150889,754445,1,0,1,0,1,1,0
727,727,Robert,Rangel,625 West Main Street,,Moore,OK,73160,0,Separated,1,1946-09-18,S50c2e82ddd50727,3690,Specialist,119273,596365,1,0,0,0,1,1,1
728,728,Marjorie,Sanborn,7407 North 75th Drive,,Glendale,AZ,85303,1,Separated,1,1976-07-11,S50c2e82ddd50728,4367,Superintendent,41607,83214,0,1,0,0,1,1,0
729,729,Elias,Davis,8820 Vaughn Road,,Montgomery,AL,36117,1,Widowed,0,1956-02-21,S50c2e82ddd50729,5707,Professional,103708,414832,0,1,1,1,0,0,0
730,730,Gary,Sugar,5605 North Terry Avenue,,Oklahoma City,OK,73111,1,Separated,1,1990-01-08,S50c2e82ddd50730,5884,Officer,129597,129597,0,1,1,1,0,0,0
731,731,Gladys,Thompson,919 Windsor Avenue,,Annapolis,MD,21403,0,Divorced,1,1958-07-05,S50c2e82ddd50731,1561,Architect,101541,304623,1,0,1,0,0,0,0
732,732,Steve,Goodman,5011 West New World Drive,,Glendale,AZ,85302,1,Separated,0,1979-11-12,S50c2e82ddd50732,5503,Broker,110753,0,1,0,0,0,0,0,1
733,733,Chandra,Judkins,1518 Jenks Avenue,,Panama City,FL,32405,1,Widowed,0,1974-05-18,S50c2e82ddd50733,9809,Professional,68049,136098,1,1,1,1,1,0,0
734,734,William,Cormier,3862 Almond Avenue,,Fremont,CA,94538,1,Widowed,0,1965-04-18,S50c2e82ddd50734,5428,Consultant,77997,311988,0,0,0,1,0,1,1
735,735,Claudia,Gist,6002 Jo Danielle Place,D,Louisville,KY,40291,1,Widowed,1,1957-11-20,S50c2e82ddd50735,3604,Agent,191450,574350,0,0,1,0,0,1,1
736,736,Sandra,Baker,403 Irwin Street,#APT 000003,Anchorage,AK,99508,1,Widowed,0,1960-10-11,S50c2e82ddd50736,9053,Economist,50246,251230,1,1,0,1,0,1,0
737,737,Dorothy,Clark,480 Keene Road,,Walden,VT,05836,0,Widowed,1,1941-01-25,S50c2e82ddd50737,7148,Administrator,119619,239238,1,0,0,0,1,0,0
738,738,Matthew,Willis,928 Wright Avenue,#UNIT 505,Mountain View,CA,94043,1,Single,0,1961-01-05,S50c2e82ddd50738,5149,Vice-president,117509,117509,0,0,0,1,1,0,0
739,739,Brandon,Bernard,3116 Northwest 61st Terrace,,Oklahoma City,OK,73112,1,Single,1,1951-06-22,S50c2e82ddd50739,2075,Underwriter,96603,193206,0,1,0,1,1,1,1
740,740,Jamie,Patterson,5038 North Cimarron Drive,,Beverly Hills,FL,34465,1,Single,0,1998-03-05,S50c2e82ddd50740,3630,Superintendent,43521,217605,0,1,0,0,1,0,0
741,741,Marvin,Meachen,3208 Southwest 65th Street,,Oklahoma City,OK,73159,0,Divorced,1,1948-12-24,S50c2e82ddd50741,7144,Economist,162566,162566,0,0,1,1,1,0,1
742,742,Jonathon,Kelly,6108 Iris Way,,Arvada,CO,80004,0,Widowed,1,1984-01-23,S50c2e82ddd50742,4795,Leader,175128,700512,0,0,1,0,0,1,0
743,743,Samuel,Baker,4503 North Council Road,,Bethany,OK,73008,1,Widowed,1,1974-06-07,S50c2e82ddd50743,1651,Underwriter,138651,138651,1,0,1,0,1,1,0
744,744,Jared,Brady,890 East Skyline Drive,,Fayetteville,AR,72701,0,Widowed,1,1975-06-19,S50c2e82ddd50744,4471,Architect,115545,115545,1,1,1,1,1,0,0
745,745,Ernest,Brown,8526 Preston Highway,,Louisville,KY,40219,1,Married,1,1977-09-15,S50c2e82ddd50745,1205,Superintendent,173095,173095,1,0,1,1,1,1,0
746,746,Wanda,Massanelli,6823 Forsythe Drive,,Panama City,FL,32404,1,Single,1,1981-05-13,S50c2e82ddd50746,7724,Engineer,137182,0,0,0,0,1,0,0,1
747,747,Alexander,Jones,2400 Merry Street,,Nashville,TN,37208,1,Separated,1,1964-03-17,S50c2e82ddd50747,8022,Administrator,154058,770290,1,1,0,1,0,0,1
748,748,Tony,Lee,833 South Brownell Road,,Williston,VT,05495,0,Married,1,1988-02-25,S50c2e82ddd50748,8109,President,143001,286002,0,0,0,1,0,0,0
749,749,Laverne,Fabian,6622 West Mescal Street,,Glendale,AZ,85304,1,Widowed,0,1942-08-21,S50c2e82ddd50749,7150,Superintendent,103391,0,1,0,1,1,0,1,0
750,750,Troy,Cortes,618 McLaws Street,,Savannah,GA,31405,1,Single,0,1983-01-14,S50c2e82ddd50750,2300,Broker,35079,70158,1,0,0,0,1,1,0
